# Edge events for shell 97.5бу
# start_epoch, end_epoch, satellite_i, satellite_j
62 62 6 478
0 120 465 763
0 120 165 996
0 120 410 418
0 120 462 465
0 120 684 923
6 6 2 480
100 100 2 480
0 120 782 820
0 0 4 117
92 94 4 117
0 120 809 810
0 120 517 522
0 120 0 412
0 120 676 695
0 120 244 1001
0 120 134 986
0 120 860 861
0 120 1011 1030
24 26 29 66
118 120 29 66
0 120 248 1007
0 120 196 817
59 59 33 939
0 120 138 238
0 120 292 296
51 52 33 710
31 34 33 301
0 13 14 22
28 49 14 22
62 62 14 22
66 67 14 22
70 71 14 22
74 78 14 22
84 107 14 22
113 115 14 22
0 120 219 311
0 120 587 594
0 120 141 248
0 120 245 714
69 72 6 432
0 120 70 75
0 120 930 933
0 120 657 658
0 120 13 593
0 120 598 608
64 67 4 251
0 120 705 707
0 120 218 323
0 120 129 660
0 120 0 775
0 120 569 666
46 46 29 838
0 120 986 991
0 120 760 764
8 8 2 447
101 102 2 447
13 15 29 321
107 108 29 321
0 120 502 504
0 120 790 791
0 120 793 1062
56 56 23 735
85 88 23 506
0 120 100 201
0 120 254 259
0 120 993 1007
50 53 22 510
0 120 761 849
0 120 1055 1067
7 9 27 216
101 103 27 216
11 12 11 388
105 106 11 388
7 8 4 1023
101 102 4 1023
0 120 642 785
0 120 601 604
0 120 320 325
0 120 619 621
0 120 531 545
0 120 778 794
0 120 338 904
49 52 11 509
0 120 181 395
80 80 2 918
54 54 18 1042
0 120 604 614
0 120 376 378
0 120 605 615
7 11 42 209
101 105 42 209
0 120 827 1073
53 54 13 331
0 120 733 1029
0 120 327 341
0 120 387 392
0 120 85 170
0 120 170 394
74 76 15 520
0 120 390 397
0 120 156 230
0 120 326 907
0 120 78 396
0 120 600 621
0 120 162 395
38 38 27 350
28 31 33 281
0 120 868 966
0 120 426 441
0 120 871 971
15 18 32 285
109 112 32 285
0 120 232 984
63 63 23 990
0 120 1 297
0 120 894 960
0 120 65 992
0 120 906 970
0 120 139 239
120 120 27 1001
0 120 682 932
0 120 145 993
56 58 27 592
0 120 104 812
0 120 151 249
0 120 764 858
0 120 804 814
0 120 771 866
0 120 1 310
0 120 68 71
0 120 807 819
0 120 499 523
48 50 32 1057
0 120 630 634
75 79 11 476
0 120 214 310
55 56 15 1004
0 120 333 347
0 120 404 407
0 120 120 648
0 120 193 1010
0 120 633 644
0 120 709 1048
0 120 844 864
0 120 84 996
0 120 189 1012
0 120 689 926
0 120 455 759
0 120 628 830
2 5 18 492
96 99 18 492
63 63 42 706
24 26 23 427
118 120 23 427
4 13 22 611
19 22 22 611
28 40 22 611
97 106 22 611
114 114 22 611
0 120 751 757
0 120 98 1015
0 120 640 1069
0 120 887 946
27 30 2 260
0 120 232 722
0 120 75 1004
0 120 455 471
0 120 31 552
4 4 4 306
31 83 4 306
87 87 4 306
91 91 4 306
0 120 0 830
0 120 9 12
32 33 32 144
93 93 6 909
0 120 821 1058
0 120 532 955
0 120 534 885
0 120 260 267
31 34 23 440
0 120 592 597
0 120 872 880
0 120 830 1063
19 23 42 310
113 117 42 310
0 120 355 361
0 120 337 901
40 41 13 252
0 120 93 95
47 49 29 605
37 38 15 441
0 120 304 315
0 120 296 311
0 120 315 324
0 120 31 565
0 120 367 371
0 120 224 322
0 120 0 843
0 120 3 323
0 120 775 839
0 120 109 1015
84 88 11 443
0 120 300 317
0 120 632 790
0 120 599 613
44 47 21 493
25 28 6 513
119 120 6 513
0 120 1002 1003
0 2 4 669
94 96 4 669
0 120 732 733
48 53 27 801
0 120 3 215
0 120 346 963
60 61 42 143
0 120 646 1075
56 57 18 459
0 120 488 494
0 120 746 1018
0 120 655 671
0 120 180 378
0 120 190 800
0 120 499 503
0 120 218 224
0 120 259 262
0 120 184 1022
0 120 772 783
0 120 211 221
0 120 271 272
0 120 143 989
0 120 751 845
0 120 176 385
0 120 336 337
0 120 885 961
0 120 139 991
0 120 34 566
0 3 29 222
94 97 29 222
0 120 617 621
0 120 340 343
62 63 42 915
13 45 4 394
106 114 4 394
117 120 4 394
0 120 635 791
0 120 142 1038
34 35 32 232
0 120 91 812
0 120 738 739
55 56 42 398
0 120 723 1025
0 120 0 401
0 120 968 972
0 120 96 109
56 56 15 938
48 51 6 480
0 120 680 919
0 120 111 124
0 120 451 458
0 120 548 884
0 120 152 246
2 3 4 119
96 97 4 119
0 120 457 473
0 120 233 994
0 120 75 179
0 120 449 469
0 120 0 414
0 120 338 1047
0 120 860 863
0 120 280 288
0 120 216 303
79 80 4 649
0 120 801 813
0 120 872 873
0 120 778 829
82 84 42 352
0 120 295 303
19 19 11 544
48 48 15 663
0 120 365 367
0 120 409 410
0 120 558 654
0 120 128 661
0 120 702 704
0 120 551 651
0 120 149 720
0 120 0 777
0 120 435 439
0 120 476 477
0 120 546 950
0 120 206 207
0 120 211 322
30 34 21 427
0 120 996 1006
50 52 6 447
0 120 96 1015
0 120 207 208
0 120 427 440
0 120 531 943
0 120 210 213
15 15 11 907
109 109 11 907
0 120 869 938
0 120 346 897
0 120 198 733
0 120 781 825
0 120 184 197
0 120 491 497
0 120 1063 1068
31 31 2 269
0 120 741 1017
0 120 540 847
0 120 273 274
0 120 265 270
46 49 22 512
0 120 127 565
36 36 32 971
0 120 283 324
0 120 36 38
0 120 608 609
89 92 27 218
37 42 21 440
4 6 6 51
97 100 6 51
112 112 22 404
36 42 11 511
0 120 173 393
0 120 101 813
0 120 253 273
0 120 235 1042
0 120 227 1038
0 120 885 895
25 26 29 156
119 120 29 156
0 120 699 1033
0 120 213 322
9 10 4 99
102 104 4 99
0 120 167 391
0 120 159 387
0 120 66 159
0 120 387 394
0 120 85 172
0 120 390 399
91 93 29 277
0 120 442 446
0 120 1010 1016
46 46 15 113
0 120 741 742
0 120 205 210
0 120 504 506
0 120 110 121
0 120 868 968
26 27 29 1036
120 120 29 1036
0 120 71 395
0 120 683 922
0 120 529 864
0 120 876 908
0 120 532 869
0 120 714 1031
19 22 33 224
112 116 33 224
0 120 560 564
0 120 511 522
0 120 563 569
0 120 345 346
77 80 22 479
0 120 569 648
0 120 302 304
0 120 230 1039
40 41 32 529
0 120 626 630
0 120 917 922
0 120 796 812
0 120 356 360
0 120 339 716
0 120 705 1039
0 120 400 403
0 120 551 572
67 71 11 478
0 120 214 312
83 84 27 306
0 120 101 1009
0 120 360 366
0 120 632 645
79 80 21 757
0 120 123 130
0 120 136 249
0 120 463 464
0 120 334 350
55 55 13 938
53 55 42 178
0 120 197 1018
0 120 189 1014
0 120 987 994
0 120 885 983
0 120 478 479
52 53 15 309
0 120 344 893
0 120 911 977
0 120 163 180
21 21 27 319
115 115 27 319
0 120 137 716
0 120 234 240
0 120 544 954
12 13 11 311
0 120 991 1005
0 120 39 558
0 120 482 490
0 120 740 1014
0 120 474 486
0 120 0 832
0 120 229 246
0 120 0 423
0 120 332 896
76 81 11 432
0 120 230 247
0 120 86 382
40 40 27 970
0 120 12 24
0 120 31 37
23 27 42 312
117 120 42 312
79 81 22 446
0 120 547 942
0 120 189 739
86 86 2 733
0 120 252 270
0 120 328 903
0 120 137 140
84 86 4 550
0 120 89 737
0 120 825 1071
0 120 85 394
6 11 33 204
100 104 33 204
0 120 728 729
0 120 524 850
45 46 15 564
0 120 339 1033
0 120 326 722
17 21 6 515
110 115 6 515
0 120 196 1021
0 120 848 947
0 120 889 948
0 120 77 395
0 120 209 322
27 30 33 325
0 120 506 508
0 120 137 153
0 120 191 1027
12 13 4 792
106 107 4 792
0 120 499 505
0 120 207 217
0 120 184 1024
0 120 270 273
23 24 22 171
116 118 22 171
0 120 561 565
0 120 868 902
0 120 538 847
0 120 766 854
76 77 21 328
0 120 344 981
0 120 200 744
0 120 179 392
0 120 117 566
0 120 277 289
8 9 4 805
102 103 4 805
0 120 329 336
0 120 173 991
0 120 251 273
31 31 32 234
0 120 332 346
3 5 4 926
97 98 4 926
0 120 6 590
0 120 122 127
0 120 153 231
0 120 537 751
40 40 32 764
0 120 0 403
0 120 150 985
0 120 10 596
44 44 13 113
0 120 876 976
0 120 469 472
0 120 534 867
0 120 461 468
52 55 6 482
0 120 78 178
0 120 157 242
0 120 243 245
0 120 910 974
0 120 348 712
0 120 468 750
0 120 509 522
87 88 2 834
0 120 871 874
0 120 310 312
0 120 598 599
5 8 29 299
98 101 29 299
0 120 778 831
0 120 528 885
0 120 472 761
23 23 32 80
117 117 32 80
71 72 21 416
78 78 21 946
0 120 431 435
0 120 432 436
0 120 0 779
0 120 850 949
0 120 891 950
0 120 476 479
0 120 637 1070
0 2 15 498
92 95 15 498
0 120 788 830
0 120 490 498
0 120 346 899
0 120 131 565
0 120 700 722
47 50 2 271
35 39 2 42
0 120 475 491
0 120 647 832
0 120 349 909
35 37 22 514
0 120 335 336
0 120 544 855
0 120 530 957
0 120 257 273
0 120 328 333
0 120 111 564
0 120 148 1040
0 120 36 570
0 120 600 612
0 120 226 322
0 120 729 1022
0 120 611 621
0 120 830 1074
61 63 33 501
0 120 94 102
0 120 173 395
0 120 25 268
0 120 235 1044
0 120 885 897
0 120 87 737
87 88 6 403
41 42 27 871
0 120 864 959
0 120 564 667
4 6 42 213
98 100 42 213
44 44 13 564
0 120 209 210
0 120 340 1038
0 120 69 989
0 120 67 391
0 120 878 978
0 120 504 508
0 120 792 795
0 120 528 865
46 48 4 42
34 35 32 698
57 60 27 354
0 120 140 231
12 14 32 289
106 108 32 289
0 120 686 929
93 93 4 572
0 120 515 522
23 24 22 998
117 118 22 998
53 54 33 1044
0 120 279 282
0 120 192 808
85 85 2 1056
28 29 27 66
0 120 232 700
0 120 83 986
0 120 900 979
0 120 195 818
68 73 22 481
0 120 677 678
44 47 29 642
0 120 188 815
0 120 577 590
0 120 629 637
0 120 155 229
0 120 50 63
24 25 42 288
118 119 42 288
67 68 42 59
0 120 748 859
54 61 11 480
48 48 13 410
0 120 401 406
0 120 112 123
56 57 2 251
54 57 29 354
63 64 23 948
59 61 23 310
0 120 72 86
0 120 0 821
0 120 91 185
0 120 462 766
0 120 1003 1004
0 120 882 943
0 120 186 193
0 120 543 876
0 120 810 811
0 120 241 245
0 120 345 711
63 63 42 939
12 13 12 13
18 18 12 13
24 43 12 13
47 50 12 13
54 54 12 13
56 72 12 13
106 106 12 13
119 120 12 13
35 38 42 301
0 120 289 321
0 120 90 1015
0 120 182 195
14 15 11 722
108 108 11 722
0 120 242 246
15 18 27 321
109 112 27 321
0 120 824 830
0 120 16 19
0 120 111 665
17 17 18 437
111 111 18 437
0 120 639 821
0 120 182 725
0 120 531 879
0 120 825 1060
0 120 0 834
0 120 234 1001
0 120 798 814
0 120 536 548
0 120 308 312
90 91 11 434
0 120 8 20
0 120 319 321
0 120 115 671
0 120 931 934
0 120 370 372
0 120 216 314
0 120 414 415
0 120 584 597
0 120 603 610
0 120 883 893
0 120 635 828
56 57 42 134
0 120 80 389
44 45 32 498
39 41 33 85
24 27 15 445
118 120 15 445
81 82 2 97
0 120 628 788
76 78 4 552
0 120 998 1001
0 120 74 387
4 4 11 676
98 98 11 676
59 60 11 447
18 20 32 390
112 114 32 390
0 120 65 158
0 120 821 1075
0 120 793 833
60 64 4 264
0 120 0 788
0 120 204 209
0 120 215 218
0 0 13 498
91 94 13 498
22 23 27 167
116 117 27 167
0 120 337 967
0 120 103 800
78 78 21 847
0 120 149 1032
52 53 18 283
0 120 499 507
0 120 551 554
0 120 429 448
0 120 281 284
0 120 104 737
0 120 546 853
0 120 211 225
0 120 102 812
0 120 10 585
0 120 117 568
0 120 777 843
0 120 634 794
0 120 350 1035
0 120 457 752
0 120 171 395
32 33 42 281
55 55 13 861
19 19 29 985
113 113 29 985
0 120 141 1046
19 20 29 167
112 114 29 167
0 120 735 738
85 86 4 110
0 120 0 405
0 120 167 173
0 120 161 996
0 120 159 169
0 120 461 470
0 120 238 992
0 120 164 1006
0 120 240 1001
0 120 222 309
0 120 576 578
0 120 306 308
0 120 878 879
48 49 32 1008
0 120 236 1003
0 120 332 711
0 0 6 955
94 94 6 955
0 120 598 601
0 120 582 593
22 24 23 486
116 118 23 486
0 120 710 1044
50 50 27 785
0 120 364 370
0 120 132 658
12 15 33 307
105 109 33 307
0 120 294 311
0 120 945 946
0 120 365 371
0 120 222 322
0 120 117 126
0 120 125 655
0 120 996 997
46 47 6 438
49 49 6 438
0 120 72 383
0 120 107 1015
0 120 919 930
0 120 279 304
38 39 27 906
0 120 358 368
0 120 146 714
0 120 640 840
0 120 183 1010
36 39 11 489
74 75 32 203
0 0 29 314
90 94 29 314
0 120 290 318
0 120 534 944
83 83 6 559
0 120 625 833
0 120 985 996
0 120 0 781
0 120 638 772
89 92 42 369
0 120 569 672
0 120 354 375
7 10 32 324
101 104 32 324
54 55 18 914
58 60 21 431
0 120 190 1026
64 64 23 849
0 120 226 311
79 82 6 42
0 120 28 555
39 39 32 854
0 5 33 261
8 8 33 261
91 99 33 261
0 120 261 268
0 120 885 886
0 120 305 311
0 120 604 607
0 120 35 41
0 120 774 789
0 120 124 564
0 120 891 965
0 120 333 903
0 120 616 617
0 120 47 51
3 6 27 222
97 100 27 222
35 35 29 906
56 57 18 747
81 84 18 518
0 120 881 893
0 120 91 737
0 120 36 572
0 120 737 1028
22 25 13 445
116 119 13 445
0 120 445 447
0 35 2 286
38 65 2 286
69 70 2 286
72 120 2 286
25 25 29 389
119 119 29 389
0 120 143 1048
0 120 205 322
0 120 1018 1019
81 83 17 42
0 120 874 974
0 120 1072 1075
0 120 511 513
0 2 21 506
91 95 21 506
0 120 875 975
66 69 33 745
46 46 11 577
57 57 11 577
66 66 11 577
70 70 11 577
34 34 27 176
24 25 32 291
118 119 32 291
0 120 5 8
20 25 4 983
114 118 4 983
0 120 848 850
0 120 331 703
0 120 567 571
0 120 234 1036
0 120 175 986
69 70 2 649
0 120 141 993
0 120 100 812
0 120 144 998
0 43 18 593
58 120 18 593
0 120 293 303
0 120 353 354
57 60 22 483
0 120 187 816
0 120 701 1037
0 120 238 1047
72 75 13 520
0 120 154 230
0 120 702 1038
0 120 629 639
0 120 1 316
0 120 628 823
0 120 408 411
0 120 748 861
0 120 343 1041
0 120 134 1047
0 120 193 1016
0 120 403 417
0 120 755 756
0 120 474 477
0 120 0 823
0 120 984 993
0 120 454 764
45 49 27 431
73 76 33 362
0 120 987 998
0 120 766 770
0 120 697 936
0 120 535 874
0 120 477 487
0 120 540 952
0 120 326 700
0 120 400 420
54 55 33 892
33 44 12 15
60 69 12 15
73 73 12 15
64 66 42 532
0 120 524 949
0 120 623 842
0 120 876 879
0 120 636 781
0 120 81 379
0 120 111 667
0 120 0 836
0 120 118 562
0 120 79 82
27 32 21 486
0 120 821 1064
0 120 109 190
0 120 634 829
0 120 185 737
0 120 381 383
54 54 18 331
0 120 292 311
30 30 22 450
0 120 80 391
5 5 11 557
98 99 11 557
0 120 220 322
8 10 33 316
102 104 33 316
0 120 885 941
0 120 164 390
32 34 15 447
0 120 425 431
0 120 436 440
68 68 21 198
0 120 480 483
0 120 990 999
0 120 855 954
0 120 429 437
53 54 32 621
0 120 76 398
26 26 21 499
120 120 21 499
8 73 2 220
77 79 2 220
88 91 2 220
102 120 2 220
82 86 29 323
0 120 650 670
81 84 23 508
53 55 4 266
0 120 0 790
0 120 484 494
0 120 503 507
4 5 11 570
97 99 11 570
0 120 147 988
0 120 698 719
90 93 29 215
0 120 327 1040
0 120 195 741
0 120 262 273
0 120 869 951
0 120 281 286
0 120 888 964
0 120 244 1042
0 120 339 1050
0 120 185 812
3 12 6 352
14 16 6 352
73 73 6 352
76 78 6 352
88 88 6 352
97 106 6 352
108 109 6 352
0 120 873 957
0 120 916 918
0 120 734 1027
47 47 15 931
0 120 711 1043
0 120 406 407
0 120 549 572
0 120 895 980
0 120 48 61
0 120 465 758
0 120 143 707
0 120 454 456
0 120 742 743
0 120 348 703
0 120 623 642
22 24 29 169
116 118 29 169
0 120 122 131
29 30 32 997
0 120 233 987
22 26 42 224
116 120 42 224
0 120 0 407
0 120 676 690
0 120 520 522
0 120 169 1002
28 29 29 699
0 120 280 281
0 120 145 236
79 81 21 466
0 120 510 514
0 120 67 173
0 120 873 911
10 13 23 475
103 107 23 475
0 120 564 570
0 120 162 181
0 120 874 875
0 120 464 748
0 120 138 992
0 120 576 580
0 47 15 18
49 55 15 18
57 120 15 18
0 120 527 952
0 120 351 354
86 89 29 303
0 120 870 882
0 120 653 655
0 120 364 372
33 33 32 722
0 120 882 892
11 14 32 313
105 108 32 313
11 13 15 489
104 107 15 489
32 32 29 954
46 47 33 250
0 120 431 439
32 34 2 33
0 120 207 322
0 120 405 423
87 90 42 371
0 120 864 937
0 120 748 762
0 120 744 1020
0 120 120 555
0 120 553 671
0 120 1059 1068
60 60 42 83
0 120 525 954
0 120 871 953
0 120 585 596
24 26 2 275
118 120 2 275
9 10 4 730
103 104 4 730
0 120 35 43
0 120 947 948
11 14 42 204
105 108 42 204
0 120 28 40
0 120 136 1034
0 120 948 949
0 120 907 911
29 30 32 159
0 120 726 1021
28 30 4 442
31 34 42 325
0 120 603 621
0 120 346 965
31 32 13 447
49 51 15 636
20 22 29 391
114 116 29 391
0 120 350 971
0 120 108 800
0 120 205 324
0 120 148 985
0 120 745 746
0 120 68 992
87 91 21 508
0 120 76 178
0 120 282 283
0 120 330 1034
0 120 844 846
0 120 803 808
0 120 198 814
58 58 15 878
67 68 2 121
0 120 49 53
0 120 466 750
0 120 507 522
68 69 42 459
0 120 50 54
0 120 767 863
10 10 27 299
104 104 27 299
65 66 2 651
55 55 18 1004
91 92 4 697
0 120 573 588
0 120 53 64
42 42 33 989
53 56 22 485
0 120 397 399
45 45 13 931
0 120 976 978
76 77 21 1051
89 89 2 772
0 120 577 594
0 120 138 1047
0 120 356 366
0 120 408 413
0 120 680 692
0 120 330 350
0 120 748 863
0 120 681 693
0 120 0 825
0 120 518 522
0 120 462 770
0 120 0 416
48 49 15 724
0 120 19 20
15 21 21 475
109 115 21 475
15 15 4 831
109 109 4 831
0 120 189 202
0 120 540 545
44 45 23 435
0 120 12 17
0 120 883 884
0 120 182 199
0 120 209 302
0 120 355 356
0 43 13 18
49 49 13 18
57 120 13 18
17 18 22 740
111 112 22 740
0 120 359 362
0 120 0 838
0 120 868 882
52 53 13 139
0 120 79 84
0 120 155 717
0 120 950 951
0 120 110 565
0 120 242 721
26 27 22 452
120 120 22 452
0 2 33 318
95 96 33 318
9 11 13 489
103 105 13 489
0 120 717 721
0 120 851 950
0 120 133 670
0 120 488 489
0 120 89 105
0 120 635 773
90 92 33 210
0 120 1060 1065
0 120 211 216
0 120 0 792
81 85 33 560
0 120 555 556
0 120 184 729
45 46 32 515
0 120 95 800
0 120 266 273
0 120 890 891
8 10 29 217
102 104 29 217
0 120 620 621
0 120 181 988
0 120 121 565
75 75 33 681
32 38 11 513
0 120 621 622
0 120 52 56
0 120 469 753
0 120 384 386
0 120 913 915
0 120 94 812
0 120 228 1041
0 120 711 1045
0 120 117 572
55 56 18 938
0 120 450 452
0 120 326 911
0 120 143 709
44 44 27 763
59 60 33 56
0 120 753 754
0 120 225 226
0 120 334 1036
0 120 345 1045
57 57 42 1044
0 120 229 232
0 120 517 519
0 120 541 876
14 17 23 477
107 111 23 477
0 120 335 892
82 85 22 432
0 120 295 298
0 120 874 877
0 120 637 821
0 120 21 589
0 120 505 522
0 120 886 887
58 59 42 239
0 120 797 815
55 55 32 603
0 120 184 817
0 120 291 305
0 120 631 639
40 45 15 370
49 54 15 370
59 63 15 370
0 120 207 311
0 120 218 320
0 120 0 772
0 120 179 1003
100 100 11 1010
38 39 32 953
0 120 137 1006
0 120 575 594
0 120 882 894
0 120 135 142
0 120 627 641
0 120 187 189
66 68 2 552
0 120 343 702
0 120 409 418
0 120 788 823
0 120 554 656
0 120 276 303
61 65 6 442
0 120 760 761
0 120 745 1010
0 120 877 937
0 120 253 255
84 88 32 207
41 43 15 612
52 52 15 612
59 65 15 612
51 53 2 264
78 80 42 602
58 61 22 507
0 120 864 939
0 120 748 764
0 120 187 202
0 120 43 566
0 120 538 545
0 120 194 735
0 120 257 266
0 120 881 884
0 120 873 880
0 120 886 962
0 120 102 737
0 120 757 848
0 120 525 956
0 120 25 261
0 120 887 963
0 120 337 905
0 120 313 319
0 120 340 910
0 120 623 624
0 120 615 620
0 120 903 907
0 120 81 161
0 120 221 321
0 120 386 388
0 120 327 976
43 45 42 206
77 79 17 33
0 120 297 316
0 120 733 1026
9 13 6 517
103 107 6 517
0 120 80 991
45 46 18 113
76 77 2 928
19 21 32 282
113 115 32 282
0 120 912 969
0 120 683 917
0 120 497 498
0 120 870 972
75 76 2 110
0 120 897 962
0 3 2 1049
92 96 2 1049
0 120 882 982
27 30 33 219
0 120 898 963
0 120 908 976
0 120 248 1046
0 120 154 1039
0 120 470 750
0 120 77 181
0 120 855 857
0 120 147 999
0 120 139 995
0 120 618 621
0 120 57 59
0 120 140 996
0 120 500 521
0 120 393 395
0 120 640 644
0 120 731 1028
0 120 799 817
0 120 623 820
0 120 92 812
0 120 290 302
0 120 350 698
0 120 167 991
0 120 574 591
0 120 977 981
36 41 6 484
52 53 18 309
0 120 553 653
43 43 27 952
0 2 27 314
94 96 27 314
0 120 118 661
0 120 681 924
0 120 514 518
43 45 33 65
0 120 813 814
0 120 450 762
0 0 21 356
51 52 21 356
54 63 21 356
72 72 21 356
81 93 21 356
0 120 482 485
0 120 825 1053
0 120 0 827
0 120 256 258
0 120 0 418
0 120 154 247
0 120 146 243
0 120 30 31
19 25 21 477
112 119 21 477
3 3 20 23
6 19 20 23
25 54 20 23
57 59 20 23
65 88 20 23
91 91 20 23
96 97 20 23
99 102 20 23
104 106 20 23
108 113 20 23
115 115 20 23
117 117 20 23
119 120 20 23
0 120 880 881
48 49 33 78
0 120 252 265
28 31 15 438
0 120 870 952
0 120 307 317
0 120 946 947
58 58 13 370
0 120 351 365
0 120 598 614
0 120 623 787
0 120 642 837
44 45 18 564
73 75 21 81
0 120 433 434
0 120 820 843
0 120 559 659
72 75 4 257
0 120 152 155
0 120 858 955
0 120 144 151
0 120 646 1072
91 92 3 32
27 29 27 389
0 120 794 827
0 120 337 960
0 120 203 322
0 120 997 1006
74 77 29 206
0 120 428 440
0 72 42 261
77 120 42 261
0 120 739 1012
0 120 899 964
0 120 1060 1067
6 8 32 216
100 102 32 216
0 120 535 953
0 120 203 214
0 120 191 734
0 120 554 557
0 120 0 794
0 120 41 566
0 120 100 737
0 120 330 970
0 120 869 955
25 29 11 515
119 120 11 515
0 120 52 58
0 120 904 912
48 50 18 410
27 28 22 529
120 120 22 529
0 120 605 621
0 120 75 392
0 120 338 1031
0 120 96 106
8 10 11 407
102 104 11 407
0 120 329 982
37 37 32 350
58 59 15 526
0 120 749 750
0 120 410 417
0 120 1023 1026
61 64 27 356
16 18 33 287
110 111 33 287
0 120 241 990
0 120 516 520
22 22 4 754
115 117 4 754
0 120 815 816
0 120 452 764
0 120 3 300
0 120 877 913
0 120 192 810
55 57 32 592
83 84 2 191
0 120 54 58
2 5 23 479
96 99 23 479
0 120 536 884
35 38 33 300
0 120 150 705
0 120 721 1051
0 120 339 720
64 65 42 879
0 120 279 297
0 120 649 653
58 64 11 482
0 120 412 417
0 120 623 780
0 120 218 322
0 120 985 989
0 120 405 414
0 120 0 774
0 120 143 148
0 120 468 470
0 120 756 757
0 120 103 1015
0 120 561 661
0 120 645 1069
0 120 849 948
85 85 2 783
58 60 2 554
0 120 198 200
0 120 486 487
0 120 343 704
0 120 478 483
0 1 18 498
92 95 18 498
0 120 988 999
0 120 124 665
0 120 759 767
0 120 822 823
85 88 27 323
45 45 13 196
0 120 552 553
0 120 40 558
43 46 2 266
0 120 703 722
0 120 823 824
0 120 347 715
0 120 182 727
54 57 22 509
0 120 864 941
0 120 264 271
0 120 28 31
0 120 126 566
0 120 888 889
0 2 27 215
93 96 27 215
82 82 6 686
0 120 889 890
0 120 260 273
0 120 787 842
12 13 42 316
106 108 42 316
0 120 91 92
26 29 13 438
120 120 13 438
0 120 868 952
0 120 79 383
6 7 2 508
100 101 2 508
56 56 18 861
0 120 955 956
0 120 135 1037
0 120 330 904
0 120 205 315
62 62 23 338
0 120 335 982
0 120 327 978
0 120 300 323
65 74 29 274
0 120 441 447
0 120 433 443
0 120 485 490
0 120 239 986
14 15 11 341
108 109 11 341
26 27 27 169
120 120 27 169
68 70 21 1029
0 120 164 174
0 120 216 221
0 120 243 992
0 120 208 217
26 26 22 764
119 120 22 764
0 120 559 560
0 120 905 968
0 120 192 803
0 120 781 789
0 120 799 806
38 40 29 516
0 120 851 853
0 120 136 233
0 120 263 274
0 120 889 965
0 120 908 978
0 120 760 851
0 120 773 790
81 83 22 476
67 69 23 63
0 120 335 707
0 120 343 913
0 120 5 14
0 120 157 1051
0 120 389 391
0 120 340 349
0 120 499 522
0 120 181 999
0 120 228 702
0 120 250 986
89 91 27 303
0 120 799 819
0 120 404 406
0 120 716 1050
0 120 623 822
0 120 237 1052
50 51 33 993
0 120 451 752
0 120 45 64
58 58 42 175
0 120 885 980
0 120 747 750
0 120 752 865
0 120 67 991
13 14 4 413
107 108 4 413
0 120 278 307
0 120 751 756
0 120 1050 1052
1 4 2 897
96 99 2 897
0 120 530 873
46 47 33 1006
0 120 0 829
0 120 3 309
0 120 0 420
0 120 146 245
0 120 879 882
0 120 114 670
8 12 21 479
102 106 21 479
0 120 923 925
29 29 29 74
0 120 880 883
0 120 584 592
0 120 643 1056
0 0 22 443
90 94 22 443
0 120 303 313
0 120 563 654
0 120 191 1011
0 120 647 1062
0 120 73 381
23 26 18 445
117 120 18 445
89 91 6 211
0 1 42 659
69 79 42 659
83 97 42 659
0 120 990 992
2 3 11 671
96 97 11 671
0 120 847 943
0 120 192 194
0 120 351 367
0 120 216 322
90 92 4 668
0 120 994 998
0 120 414 423
0 120 432 440
0 120 0 783
23 25 27 391
117 119 27 391
0 120 192 724
80 81 13 493
0 120 794 829
0 120 93 107
0 120 106 800
0 120 1057 1059
78 81 29 208
0 120 735 1008
0 120 180 377
0 120 545 847
0 10 22 577
29 29 22 577
31 104 22 577
0 120 550 553
0 120 896 961
0 120 561 562
0 120 739 1014
0 120 631 1072
0 120 65 395
88 91 32 218
0 120 871 904
0 120 758 847
0 120 1063 1074
0 120 255 263
0 120 191 736
0 120 34 35
68 71 4 272
0 120 176 384
0 120 762 853
0 120 243 1047
0 120 727 1017
73 76 18 520
66 66 42 914
0 120 331 342
0 120 391 393
0 120 187 743
0 120 635 790
0 120 338 912
6 7 11 108
100 101 11 108
0 120 392 394
0 120 964 965
0 120 699 1039
64 66 33 806
0 120 0 400
0 120 533 863
0 120 88 104
0 120 679 688
0 120 114 650
5 5 2 180
7 7 2 180
9 10 2 180
14 22 2 180
103 104 2 180
108 113 2 180
1 3 29 283
95 97 29 283
0 120 461 465
78 80 21 50
0 120 691 927
0 120 143 713
0 120 344 703
68 68 42 747
0 120 902 967
0 120 156 997
41 43 29 813
51 53 29 584
4 95 2 301
97 120 2 301
0 120 516 522
0 120 114 133
0 120 141 236
76 78 42 639
0 120 877 915
0 120 687 934
0 120 860 862
0 120 560 570
0 120 291 296
0 120 460 748
89 90 23 481
55 56 33 940
85 86 6 1071
0 120 629 821
0 120 357 362
0 120 796 818
0 120 713 1049
74 75 6 433
0 120 657 659
43 48 11 484
0 120 117 651
0 120 579 596
0 120 128 660
0 120 752 753
0 120 557 657
0 120 537 944
0 120 424 429
0 120 143 150
0 120 715 721
0 120 233 718
0 120 767 768
0 120 225 305
85 87 15 495
0 120 455 767
0 120 345 895
0 120 155 246
0 120 198 732
0 120 332 961
55 57 42 76
55 66 29 551
42 45 22 511
0 120 93 800
0 120 17 24
0 120 264 273
0 120 541 847
35 37 33 377
0 120 761 850
0 120 882 960
