# Edge events for shell 53бу
# start_epoch, end_epoch, satellite_i, satellite_j
20 26 277 1291
114 120 277 1291
55 56 975 4073
85 85 278 4145
48 49 238 3026
0 120 1093 1096
86 86 2648 3499
69 73 296 752
0 120 516 526
63 63 373 1938
46 46 932 3622
0 120 3547 3561
0 120 565 2862
6 8 2523 3238
100 101 2523 3238
74 75 4 351
0 120 925 1862
22 23 500 932
116 117 500 932
24 24 2506 3042
117 118 2506 3042
60 62 400 3734
54 54 914 3955
26 26 315 2872
120 120 315 2872
40 41 1029 1461
106 106 60 4043
19 19 311 1410
2 4 1675 4053
95 99 1675 4053
0 120 2742 2760
48 48 2351 3104
27 27 94 1183
120 120 94 1183
0 27 59 408
32 33 59 408
43 46 59 408
56 56 59 408
58 61 59 408
64 65 59 408
68 69 59 408
72 120 59 408
64 65 1602 2262
40 41 1676 2965
68 68 1025 1692
83 85 1124 1671
34 34 348 3170
0 120 2951 3284
4 5 191 1466
98 99 191 1466
0 120 2586 2597
31 32 1089 2616
0 120 528 4269
41 41 301 3324
35 37 2742 3110
12 13 2594 4178
106 106 2594 4178
8 9 1148 3196
102 103 1148 3196
43 46 606 927
59 60 1232 3833
75 76 797 1461
0 120 912 2165
44 44 2228 3828
66 66 27 2940
69 70 500 3160
63 65 1016 4208
0 120 1752 3310
0 1 76 2832
94 94 76 2832
0 43 2184 2186
46 55 2184 2186
58 120 2184 2186
61 62 1594 2909
9 11 85 1605
103 104 85 1605
27 28 66 1363
0 120 248 3289
0 120 1717 3474
80 81 105 537
43 45 2161 2202
0 120 1096 2632
0 120 557 4044
54 54 297 707
56 58 297 707
64 64 297 707
41 45 428 1944
0 120 1036 1046
0 120 2390 3193
0 11 451 2113
22 22 451 2113
26 105 451 2113
120 120 451 2113
0 120 3207 3223
62 63 2138 2191
72 73 2138 2191
12 12 402 1662
14 14 402 1662
106 107 402 1662
69 70 2069 3552
86 88 1668 3208
11 13 771 2468
105 107 771 2468
29 30 934 4152
0 120 2517 3126
19 20 1983 2438
113 114 1983 2438
82 83 2616 4071
42 46 238 2355
47 48 413 3110
0 120 181 3541
44 46 292 2591
18 22 1001 1590
24 24 130 543
117 118 130 543
0 120 1401 4153
41 41 1019 3859
0 120 1363 1417
0 120 1764 2515
87 88 1225 3927
65 67 310 918
0 120 884 3634
2 2 36 1847
95 96 36 1847
89 90 354 436
35 35 404 553
0 120 1035 3803
68 70 187 2016
70 71 87 846
73 75 2866 2906
1 1 622 1944
95 95 622 1944
85 86 2604 2906
78 79 374 1842
91 92 152 2961
0 120 1669 2628
82 83 104 1200
0 120 1898 2865
27 27 1609 2762
20 21 506 2900
114 115 506 2900
71 71 1225 1833
64 67 297 4224
6 6 2506 2721
100 101 2506 2721
0 120 1393 1417
34 34 2623 3306
0 120 3473 3476
11 13 95 333
105 107 95 333
79 80 793 3115
53 54 1125 1602
7 7 2386 2804
101 101 2386 2804
50 50 404 1842
0 120 473 1447
18 18 1677 2115
112 112 1677 2115
34 35 932 1207
2 3 1016 2598
96 97 1016 2598
28 29 357 3716
72 74 173 1155
22 23 336 395
116 117 336 395
82 84 2121 2506
102 104 292 1786
31 32 94 4245
10 12 887 3127
104 106 887 3127
16 18 338 441
110 112 338 441
46 50 916 2367
54 54 1026 4225
61 68 909 1196
0 120 3011 3014
89 91 1602 2880
0 120 1278 2756
0 120 1574 1586
16 18 1352 2705
110 112 1352 2705
33 34 71 3480
0 120 1060 3994
73 73 435 2444
86 88 25 102
48 49 923 1252
70 71 102 3732
0 120 1488 3882
8 9 2615 2640
102 103 2615 2640
52 53 163 975
59 60 294 1458
76 81 120 339
0 120 1534 2537
53 56 2029 2516
90 90 558 1504
19 20 1461 2998
113 113 1461 2998
41 43 415 2916
80 80 14 2572
75 79 767 1089
6 7 102 1638
100 101 102 1638
113 113 1000 2788
63 65 2120 2819
0 120 1373 1838
0 120 650 689
0 120 3150 4088
22 22 760 3301
24 25 760 3301
27 30 760 3301
35 61 760 3301
114 114 760 3301
120 120 760 3301
36 39 1985 2594
19 21 415 3266
113 115 415 3266
10 10 95 3850
31 33 312 2387
49 54 346 1217
30 30 1165 2074
0 120 561 3091
67 68 743 853
87 88 631 3830
0 120 1646 2347
14 15 1147 2434
0 120 202 3158
103 103 56 1643
82 84 659 2845
50 50 344 1521
69 69 793 3599
0 120 2357 2358
61 62 216 2275
68 68 106 417
34 35 2117 2871
0 120 1174 4230
0 120 2640 2646
48 48 859 2906
46 54 315 3974
32 33 3298 3555
11 12 836 2922
105 106 836 2922
39 41 409 3609
47 48 710 2783
65 65 462 2681
88 89 1398 4123
35 36 386 3625
84 84 1771 3173
0 120 124 3625
55 56 1466 2537
81 82 1139 2142
67 68 84 2506
0 120 1278 3240
94 94 1362 1433
0 120 783 4200
0 120 518 519
0 120 3766 3781
78 79 382 3102
60 63 612 3564
81 81 130 2100
0 120 2389 2404
71 72 255 1048
10 11 3187 4104
104 104 3187 4104
79 80 2366 2420
0 120 1285 1563
73 74 1001 2558
76 78 419 890
37 38 240 2645
42 44 138 648
87 87 310 1886
118 118 788 2450
40 42 1777 2964
26 26 169 3344
120 120 169 3344
6 7 2103 3888
100 101 2103 3888
92 93 38 417
78 79 310 2825
50 51 525 535
59 59 3341 4140
33 33 1032 2029
6 7 488 3097
21 21 39 1019
34 36 421 1875
17 19 410 3406
0 120 2022 3899
0 120 1311 4073
92 93 2366 3709
73 74 13 2989
51 52 794 3554
9 11 1019 3672
104 105 1019 3672
64 65 28 79
0 120 1062 2056
36 37 1000 1178
43 44 908 1589
6 6 2434 3062
100 100 2434 3062
90 90 407 4047
84 86 1016 1122
0 120 1551 2220
0 120 1900 2374
88 89 105 2928
19 20 1172 1635
113 113 1172 1635
0 120 1407 2441
0 120 2238 2369
0 120 2312 2318
23 24 104 1013
116 118 104 1013
54 56 1028 1132
0 120 2294 2678
56 58 2256 2386
60 60 52 2543
4 5 2618 2775
98 99 2618 2775
67 68 438 3518
32 33 307 783
0 120 2824 2843
0 120 649 3930
0 120 231 973
67 68 243 798
45 46 1815 1862
69 70 206 3360
32 33 827 1758
19 20 1333 2118
113 114 1333 2118
7 7 4 4165
0 120 176 485
0 120 3810 3813
34 36 1198 4145
67 67 2117 2200
10 11 1232 2975
104 105 1232 2975
53 55 2008 3196
7 8 506 619
101 102 506 619
0 120 1278 1630
75 75 347 1306
8 8 445 2595
102 102 445 2595
83 88 209 3816
103 103 209 3816
0 120 3239 3243
49 51 1467 2468
54 55 1613 2293
69 71 436 1728
77 78 1678 2688
0 120 2765 2771
58 59 301 3755
58 59 316 4063
5 6 968 2528
99 100 968 2528
31 32 407 4181
74 75 770 4233
42 44 312 911
0 120 1129 1133
99 99 296 378
0 0 160 1271
92 93 160 1271
64 65 1185 3694
72 74 2126 2262
59 59 1685 1765
0 120 1062 2540
0 120 403 3658
51 52 2545 2623
0 1 14 2385
94 94 14 2385
15 16 659 1369
109 110 659 1369
0 120 1588 1832
72 73 696 2190
4 5 1198 3340
98 99 1198 3340
46 48 95 2724
0 120 2555 2560
32 33 1161 3458
66 66 10 1862
60 62 1190 1944
50 52 410 2735
55 55 410 2735
59 62 410 2735
69 69 410 2735
72 72 410 2735
80 80 410 2735
83 83 410 2735
86 92 410 2735
0 120 3837 4050
17 17 554 4177
111 111 554 4177
80 80 2964 3896
9 10 309 1148
103 104 309 1148
79 80 75 3950
0 120 679 681
0 120 3127 3136
85 90 271 856
32 33 310 2504
0 120 2550 2566
20 20 339 990
114 114 339 990
0 120 1665 3341
12 12 433 625
106 106 433 625
0 120 961 2996
4 6 1467 2602
8 9 1467 2602
33 33 1467 2602
66 67 1467 2602
78 78 1467 2602
80 83 1467 2602
86 87 1467 2602
98 100 1467 2602
102 104 1467 2602
59 60 1054 3187
85 86 407 3376
35 36 1606 3700
69 70 1026 1139
84 88 102 2740
51 52 374 984
0 120 3999 4004
74 75 415 985
15 16 850 913
109 109 850 913
0 120 1378 3284
22 27 898 1893
117 120 898 1893
0 120 1526 3182
0 120 1173 3818
0 0 1068 2304
93 94 1068 2304
48 49 1190 3233
74 76 1421 1668
0 120 1264 3936
50 51 421 2493
87 88 989 2011
0 120 456 1925
13 13 67 2904
107 107 67 2904
29 30 874 2438
72 79 1182 2591
10 12 53 754
104 106 53 754
13 13 889 1026
107 107 889 1026
75 76 775 1678
78 79 1962 2931
50 50 1668 2484
55 69 1668 2484
72 79 1668 2484
2 4 95 1919
96 98 95 1919
0 120 2509 3100
0 120 673 1401
61 63 1433 3341
12 13 767 1036
106 107 767 1036
54 55 1004 2669
69 71 95 2858
42 46 45 1051
0 59 487 2150
43 44 631 2838
74 76 55 3459
0 120 10 1996
73 73 856 2956
56 58 1045 1165
0 2 506 3331
11 16 506 3331
21 21 506 3331
24 25 506 3331
29 29 506 3331
32 35 506 3331
90 90 506 3331
93 94 506 3331
106 107 506 3331
118 118 506 3331
30 34 1189 2607
37 38 1189 2607
42 60 1189 2607
62 71 1189 2607
74 74 1189 2607
76 79 1189 2607
83 83 1189 2607
7 7 34 1801
100 100 34 1801
19 19 1201 1678
23 25 1201 1678
27 28 1201 1678
30 34 1201 1678
102 102 1201 1678
112 114 1201 1678
117 120 1201 1678
49 50 146 2796
18 19 110 133
112 113 110 133
60 62 743 800
78 78 3090 3203
56 58 390 3156
8 9 1673 4117
102 103 1673 4117
21 22 1668 3773
114 116 1668 3773
64 65 419 1642
0 120 1767 3752
0 120 726 4014
30 31 1051 2084
35 37 683 934
38 39 342 641
80 82 39 832
43 44 130 3202
0 120 880 1448
0 120 89 949
0 120 211 1878
34 36 2131 2716
71 71 2626 2695
0 120 1867 1889
59 63 2366 3522
0 120 542 3146
72 72 1198 1730
0 120 608 2453
45 46 312 3623
84 86 1045 2454
18 18 0 1816
112 112 0 1816
0 120 4182 4195
4 5 914 2910
98 99 914 2910
0 120 1490 4009
89 90 984 1397
81 84 760 2443
0 120 502 1653
0 120 648 3922
54 55 2626 3984
120 120 876 3557
0 120 3195 3912
16 18 1404 3676
110 112 1404 3676
62 63 557 771
57 59 1408 3795
0 120 24 3691
97 98 125 2053
85 87 2126 3819
0 120 3798 3801
44 47 238 1176
80 81 6 1607
51 51 16 3049
0 120 3221 3231
33 34 1676 2270
61 63 53 3116
71 71 306 1310
0 120 1622 2973
76 77 3170 3451
54 54 1879 3538
68 69 2299 2434
11 13 14 909
105 106 14 909
16 19 277 3763
110 113 277 3763
27 27 342 4158
50 52 2623 4221
0 120 1947 3672
0 120 1616 1623
72 74 945 1418
9 10 418 4153
103 104 418 4153
77 77 146 4219
58 59 72 1264
78 79 187 4220
0 120 2718 2768
52 53 32 145
19 20 302 1726
113 113 302 1726
62 63 1446 2343
0 120 45 2824
7 7 418 1120
11 11 418 1120
80 85 418 1120
90 93 418 1120
101 102 418 1120
105 105 418 1120
30 31 554 2701
0 120 22 2840
10 11 400 2234
104 105 400 2234
96 97 1091 1593
21 21 2508 3308
115 115 2508 3308
70 71 144 1490
74 75 451 1418
4 6 104 1310
98 99 104 1310
36 36 314 2840
2 3 86 1670
95 96 86 1670
0 1 141 1377
93 95 141 1377
0 4 0 206
6 7 0 206
19 22 0 206
24 26 0 206
30 34 0 206
40 45 0 206
49 49 0 206
52 53 0 206
55 66 0 206
68 91 0 206
93 106 0 206
109 109 0 206
112 115 0 206
118 119 0 206
40 41 1261 1408
40 40 294 2373
0 120 15 2958
1 7 2269 2918
95 100 2269 2918
73 74 2312 3554
0 120 1792 1798
19 19 1668 3452
113 113 1668 3452
48 49 1671 2969
54 55 257 2491
0 120 3698 3704
0 120 2521 3139
0 120 269 2316
59 60 659 2471
59 60 160 3312
14 16 760 833
107 109 760 833
0 1 968 1536
94 94 968 1536
43 45 629 2070
60 60 419 2260
68 71 30 987
10 10 146 381
104 104 146 381
15 15 1682 3508
109 109 1682 3508
72 74 216 2840
89 89 524 741
17 18 372 3353
111 112 372 3353
0 63 76 2271
65 120 76 2271
56 56 410 1393
26 26 2118 4038
120 120 2118 4038
0 120 480 2886
3 5 12 566
97 99 12 566
0 120 2659 2672
90 91 28 510
72 73 253 628
51 52 342 1609
0 120 500 505
47 48 1012 4063
0 120 254 449
28 28 1446 3766
0 0 66 1152
93 94 66 1152
92 93 219 1394
68 69 14 2682
0 120 783 1732
0 120 3243 3258
60 61 1075 3072
0 120 273 1630
33 33 352 2677
87 87 1821 2862
6 7 6 1286
100 101 6 1286
39 39 128 2969
2 4 606 3533
95 98 606 3533
0 120 3646 3648
20 22 1017 2313
114 116 1017 2313
46 47 415 3965
5 7 342 454
99 100 342 454
74 76 409 2430
78 79 435 1399
79 80 1271 1671
93 93 1016 2842
0 120 2174 3165
0 120 3373 3489
12 12 1196 1497
105 107 1196 1497
14 16 315 3734
108 110 315 3734
0 120 1531 3473
36 38 400 1563
71 73 138 1563
4 4 1451 3709
98 98 1451 3709
25 26 2287 3981
119 120 2287 3981
9 11 716 1045
103 104 716 1045
0 120 3124 3135
0 120 2823 3961
26 27 523 1404
120 120 523 1404
0 120 1727 2072
69 70 760 1317
88 88 180 2728
89 91 414 680
30 31 1845 2293
74 77 52 1230
89 91 1012 3258
25 26 760 2256
119 119 760 2256
0 120 646 2908
4 4 990 2718
98 98 990 2718
54 55 1203 3765
71 73 1499 2595
2 3 141 3150
96 97 141 3150
76 77 253 4145
0 120 154 3385
6 7 3552 3962
100 101 3552 3962
21 22 412 1923
115 116 412 1923
51 52 1194 2898
37 39 430 2502
83 84 29 1404
0 1 2904 3926
5 7 2904 3926
9 10 2904 3926
12 17 2904 3926
20 21 2904 3926
24 28 2904 3926
30 33 2904 3926
35 39 2904 3926
41 43 2904 3926
45 69 2904 3926
71 71 2904 3926
73 76 2904 3926
85 86 2904 3926
93 95 2904 3926
98 111 2904 3926
114 120 2904 3926
0 120 1847 1965
17 17 133 3447
111 111 133 3447
65 65 1652 3187
31 32 420 471
41 42 475 932
55 55 2653 3526
0 120 3033 3747
36 36 2329 2648
44 45 1185 2031
80 82 312 2631
80 82 353 2632
66 66 131 3751
10 18 606 634
106 112 606 634
0 18 146 3093
20 25 146 3093
27 27 146 3093
50 99 146 3093
101 107 146 3093
109 111 146 3093
115 118 146 3093
76 78 256 2699
4 5 306 2062
98 98 306 2062
0 120 1114 2730
2 2 419 1939
0 0 2607 3531
3 3 2607 3531
5 15 2607 3531
17 20 2607 3531
22 24 2607 3531
99 108 2607 3531
112 113 2607 3531
116 117 2607 3531
38 39 2913 3049
9 12 856 1159
103 106 856 1159
83 85 1742 3238
0 120 333 3858
88 89 168 1539
18 18 240 661
26 28 1606 4131
119 120 1606 4131
60 61 312 537
51 54 2142 4111
21 23 225 1292
115 116 225 1292
50 51 1230 1750
0 120 805 820
29 30 404 476
0 120 1725 1729
58 58 278 1303
81 81 219 4106
0 2 635 3792
94 96 635 3792
42 43 313 3741
50 50 60 3295
19 19 777 2155
113 113 777 2155
78 80 1670 2961
0 120 25 830
41 43 911 2909
14 20 11 2652
108 114 11 2652
0 120 1652 3321
55 56 1676 2217
15 15 72 3305
0 120 2200 3126
0 120 18 790
0 120 3223 3224
76 77 367 1883
61 63 441 1832
75 76 262 369
86 87 14 4239
23 23 53 3413
25 32 53 3413
120 120 53 3413
32 33 58 3757
0 120 2826 3938
0 120 698 707
0 120 106 795
62 62 2480 3301
48 49 415 1550
68 69 850 1478
54 54 244 1668
0 120 3346 3415
37 38 16 1252
55 56 348 3711
13 14 229 2299
107 107 229 2299
60 61 1170 1833
32 32 313 492
77 78 760 1935
49 51 2909 3599
21 22 1945 4081
115 116 1945 4081
0 120 737 1951
0 120 1857 1982
0 120 1697 3979
10 11 3077 3183
103 105 3077 3183
76 77 334 780
0 120 3802 3816
0 29 1825 2444
31 39 1825 2444
41 120 1825 2444
37 38 2653 2855
19 20 825 1017
113 114 825 1017
49 50 524 1843
23 25 367 4111
117 119 367 4111
18 18 12 1668
111 112 12 1668
77 77 2066 2506
82 82 1770 3676
0 120 2568 3656
0 0 1070 2541
3 22 1070 2541
25 27 1070 2541
32 37 1070 2541
39 41 1070 2541
73 74 1070 2541
78 83 1070 2541
86 89 1070 2541
91 94 1070 2541
97 116 1070 2541
119 120 1070 2541
91 93 402 1853
54 54 606 3346
57 58 415 3778
41 41 2581 3891
0 120 1213 3758
6 6 60 1335
99 101 60 1335
51 53 2102 3102
72 74 968 3927
39 40 3072 4128
86 87 1771 1807
26 27 855 1017
119 120 855 1017
12 12 232 1792
106 106 232 1792
31 32 121 1961
75 77 721 1202
40 41 297 3126
13 15 125 390
107 109 125 390
34 34 133 1971
72 74 1408 3071
0 120 3178 3184
91 91 155 1730
86 87 1225 4118
69 69 2235 2291
0 120 676 678
77 77 1961 3220
0 120 99 108
23 24 985 2187
117 118 985 2187
50 52 312 3599
70 70 1064 2480
19 20 1602 3287
113 114 1602 3287
40 41 2681 3317
8 8 482 812
102 102 482 812
63 65 2092 2922
0 120 1302 1305
32 32 1135 2131
78 78 19 2973
15 17 1467 4001
109 111 1467 4001
25 25 1025 3656
118 119 1025 3656
51 52 2506 2912
53 56 352 2624
0 1 372 1556
93 95 372 1556
77 78 1996 3564
0 120 1015 3877
80 80 229 3722
85 86 93 3861
0 120 2369 3580
82 84 1168 2429
23 24 1675 3923
117 118 1675 3923
49 50 923 2598
39 40 1045 1275
0 120 1826 1840
19 20 2710 3092
113 114 2710 3092
20 22 898 4231
114 116 898 4231
0 120 879 1737
13 14 516 1685
107 108 516 1685
42 43 206 705
76 77 261 412
4 5 3110 3965
98 99 3110 3965
0 120 474 1459
4 4 85 186
98 98 85 186
32 33 126 187
34 35 2293 3154
18 19 1161 1608
112 113 1161 1608
67 68 58 992
71 71 2508 2584
29 30 1004 1624
73 77 415 1229
48 49 900 2964
23 24 1676 3185
116 117 1676 3185
0 120 122 3636
0 120 4172 4176
12 13 1001 1326
105 107 1001 1326
92 93 347 2034
87 88 942 1685
11 12 140 243
105 106 140 243
81 83 3390 4140
0 120 1566 3764
86 88 3080 3160
0 120 249 2630
10 10 1806 2662
104 104 1806 2662
0 120 2183 3174
77 78 2904 2934
0 120 648 649
70 72 367 407
0 120 878 1111
50 51 409 1572
40 42 6 3811
66 67 372 4134
55 56 349 4150
0 120 475 879
2 2 1825 3062
96 96 1825 3062
87 88 844 4129
0 120 1491 1496
6 7 990 3954
100 101 990 3954
50 50 257 2117
71 72 257 2117
63 66 69 2820
85 85 2615 4120
0 120 335 2939
86 86 302 547
53 54 1193 3724
0 0 2444 4238
92 93 2444 4238
0 120 243 1660
11 12 296 2984
105 106 296 2984
27 27 0 4154
120 120 0 4154
25 28 409 2861
119 120 409 2861
74 76 923 3082
0 120 1269 1275
0 35 54 418
41 43 54 418
45 46 54 418
50 51 54 418
53 56 54 418
58 120 54 418
0 120 508 3806
16 16 3450 4140
50 50 293 434
11 11 769 2615
0 120 427 434
71 72 1404 2631
0 120 1517 1754
0 120 435 2769
59 60 39 2015
59 60 3196 3469
43 44 407 721
0 3 1733 3072
6 9 1733 3072
11 23 1733 3072
25 27 1733 3072
35 36 1733 3072
38 39 1733 3072
42 43 1733 3072
47 48 1733 3072
50 53 1733 3072
55 57 1733 3072
61 61 1733 3072
63 67 1733 3072
71 76 1733 3072
81 84 1733 3072
86 103 1733 3072
105 120 1733 3072
79 79 587 1820
23 23 69 4109
117 117 69 4109
56 57 1480 2626
72 74 27 3883
7 7 82 372
101 101 82 372
18 19 429 3863
111 113 429 3863
0 1 3096 3238
94 95 3096 3238
37 38 105 2985
76 77 373 1487
62 64 1498 1862
86 87 75 2584
86 88 923 1927
5 5 2207 4244
99 99 2207 4244
0 120 2479 2488
39 42 1825 3196
0 120 3194 3931
12 14 1045 3987
106 107 1045 3987
68 70 66 1717
24 24 1970 3550
117 118 1970 3550
80 80 58 321
27 27 985 3155
120 120 985 3155
0 0 720 1194
93 94 720 1194
0 120 1929 2206
19 21 420 902
113 115 420 902
14 15 289 2139
107 109 289 2139
89 90 13 2241
53 55 625 1307
0 4 316 3181
8 9 316 3181
14 19 316 3181
21 22 316 3181
29 32 316 3181
35 36 316 3181
41 43 316 3181
53 55 316 3181
59 59 316 3181
93 98 316 3181
112 113 316 3181
115 116 316 3181
21 22 2207 3089
115 115 2207 3089
0 120 2246 2263
90 92 2251 2607
91 92 1004 2242
0 120 1100 1950
54 55 9 3411
75 76 300 1897
25 27 126 1744
118 120 126 1744
5 5 373 1621
99 100 373 1621
39 42 311 743
83 83 1961 3972
31 32 2828 3557
42 44 2086 2920
34 34 262 2544
49 53 262 2544
120 120 262 2544
71 73 558 1374
0 120 2944 2951
15 15 2648 4121
0 120 3804 3809
25 25 1230 2181
118 119 1230 2181
28 29 1586 1816
0 120 211 512
0 120 431 2730
0 120 2409 2792
82 84 105 1025
67 68 1397 2294
31 31 2713 3203
4 5 2386 2808
98 99 2386 2808
0 120 1689 3634
15 16 767 1898
109 110 767 1898
35 37 1238 1483
38 39 1862 3562
16 21 16 3427
110 115 16 3427
88 90 351 1431
50 51 98 985
33 34 1197 4111
0 120 1078 2699
86 87 13 2375
0 120 3528 3537
32 33 524 3079
31 32 914 1544
90 92 1045 2027
24 26 2607 3157
118 120 2607 3157
60 61 1132 2935
0 120 1123 1129
59 60 2095 2228
0 13 512 975
16 24 512 975
28 28 512 975
45 68 512 975
71 80 512 975
83 87 512 975
90 107 512 975
109 118 512 975
2 3 328 2386
96 97 328 2386
54 56 696 3536
91 92 765 3141
87 88 85 3382
0 120 1210 3757
0 120 1060 3998
76 77 2481 3203
63 64 414 3823
41 42 39 1694
65 66 412 744
0 120 520 4249
42 43 1165 3233
0 120 98 2274
12 13 141 2910
105 107 141 2910
0 120 7 466
61 62 348 759
91 92 0 1739
94 94 19 1981
10 10 219 3732
104 104 219 3732
4 6 1193 2248
98 100 1193 2248
35 36 6 241
0 120 2290 2295
0 120 1187 1679
67 69 2926 3445
0 120 2535 3789
0 120 942 1848
3 4 166 1627
97 98 166 1627
32 34 3301 3322
90 93 4 3551
74 83 331 1694
0 120 2633 2634
2 2 152 3449
24 26 365 524
118 119 365 524
88 88 451 1796
60 61 1340 1894
18 20 371 2032
112 114 371 2032
37 38 402 1345
29 30 959 2202
33 33 152 416
0 120 384 3957
27 28 420 3614
54 55 4140 4242
0 120 1151 2372
0 120 3656 3671
67 67 1438 3368
28 29 206 652
77 78 1489 2367
0 120 202 3162
10 11 372 1853
103 105 372 1853
33 33 2029 3809
46 47 16 528
48 52 219 2577
0 5 1788 2434
7 9 1788 2434
11 21 1788 2434
23 23 1788 2434
56 61 1788 2434
63 66 1788 2434
70 70 1788 2434
74 75 1788 2434
78 99 1788 2434
101 118 1788 2434
45 46 58 3383
28 29 884 2967
37 39 488 2967
0 120 4077 4078
77 78 30 3809
86 87 28 2982
0 120 1585 3014
0 120 2700 2701
66 68 0 934
0 6 581 2377
8 15 581 2377
19 19 581 2377
22 23 581 2377
26 26 581 2377
30 33 581 2377
60 62 581 2377
66 67 581 2377
69 77 581 2377
80 88 581 2377
90 98 581 2377
102 109 581 2377
116 117 581 2377
45 48 1128 2546
0 120 1943 3661
0 120 637 996
0 120 124 3629
0 1 19 2115
93 95 19 2115
15 17 781 2438
109 110 781 2438
0 120 2338 2470
42 43 2207 3707
0 120 3843 4032
0 120 1343 1387
0 120 1596 3553
44 45 1102 2264
0 120 2695 2707
63 64 1017 3846
68 68 2906 2927
73 73 2906 2927
76 76 2906 2927
87 87 2906 2927
0 120 1951 2963
0 120 2238 2239
67 69 349 714
0 120 1078 1089
90 91 173 2932
0 120 1014 3548
100 101 3301 3456
20 20 1862 2891
114 115 1862 2891
0 120 2337 3938
0 120 927 1859
4 11 395 2752
98 105 395 2752
74 74 438 3388
76 77 3404 3554
77 78 323 432
67 68 1671 2542
87 90 353 2526
77 80 666 771
5 6 1667 3554
99 100 1667 3554
106 106 125 2110
87 87 2681 4098
77 77 1167 2450
80 81 2022 2964
0 120 2942 3873
82 83 1091 3394
38 40 934 936
44 53 934 936
42 45 628 1418
0 120 2250 2599
81 82 1185 2275
0 120 1281 2737
17 17 94 1484
86 86 94 1484
90 95 94 1484
111 111 94 1484
20 21 155 417
114 115 155 417
81 81 399 777
0 120 1696 2198
23 23 316 2994
117 117 316 2994
43 44 803 3112
18 22 1198 1921
113 115 1198 1921
2 2 138 1941
95 96 138 1941
74 77 659 3333
81 83 1091 1300
26 27 1450 3862
120 120 1450 3862
28 29 2260 2913
0 120 403 2589
74 75 2228 4129
66 68 844 3271
80 80 1921 2666
49 53 770 1070
0 120 2487 3077
64 65 1026 2753
0 120 2141 2440
76 78 262 2357
60 61 351 3338
63 64 351 3338
0 120 3455 3468
61 62 311 3939
16 19 292 3697
112 112 292 3697
0 120 660 2403
72 74 367 838
41 43 2906 3411
12 13 554 664
106 106 554 664
19 21 30 3138
113 114 30 3138
31 31 459 777
53 53 134 1017
88 90 581 1706
0 120 724 2014
12 13 428 3184
106 107 428 3184
62 62 765 2015
64 64 765 2015
82 82 765 2015
70 71 94 4062
42 43 3170 3642
8 10 99 1962
102 104 99 1962
53 54 4 1136
0 120 1351 1358
80 82 126 3785
31 32 303 1203
52 53 17 3061
61 61 2328 3555
78 79 146 3471
24 26 975 2764
118 120 975 2764
0 120 1078 3451
89 90 28 217
80 80 155 1490
38 39 209 4170
41 42 133 1142
55 56 9 3358
0 120 3830 4038
31 31 1545 2513
60 60 1614 2118
11 12 1806 2288
105 106 1806 2288
77 80 551 2594
7 8 19 2733
101 102 19 2733
26 27 1230 2128
120 120 1230 2128
0 4 404 854
10 14 404 854
19 19 404 854
21 21 404 854
80 82 404 854
88 109 404 854
113 113 404 854
115 116 404 854
1 4 1398 4156
6 12 1398 4156
14 80 1398 4156
86 87 1398 4156
90 90 1398 4156
95 97 1398 4156
100 120 1398 4156
0 120 143 1456
